"","H2O.A","D2O.A","H2O.B","D2O.B","A","B"
"Blood_CD21_1.csv",-0.67126228696531,-0.717645803142248,-0.837396947567382,-0.75315786676176,1,1
"Blood_CD21_2.csv",-0.900494476312267,-0.837468316181986,-0.794028480644637,-0.815857910119413,1,1
"Blood_CD21_3.csv",-1.11691822065175,-1.15371389302691,-1.1529402886263,-1.20118493821533,1,1
"Blood_CD21_4.csv",-1.09554483270207,-1.10307124685157,-1.06178642873845,-1.01335257657778,1,0.992977959514395
"Blood_CD21_5.csv",-1.87992397628273,31.9573513261502,-1.55193928438954,29.1005082738157,0.288099751686053,0.353400444627811
"Blood_CD21_6.csv",-1.09199717157763,23.1102791226282,-1.50285784575326,22.7941142230082,0.490810688381889,0.497549735974067
"Blood_CD21_7.csv",-1.41111177056705,20.1759003398492,-1.25581615641495,18.5820023964915,0.557395929029825,0.592807866789817
"Blood_CD21_8.csv",-0.925429659954251,16.7061851162594,-1.4100016269743,15.3707559975416,0.635610918371905,0.667230193457279
"Blood_CD21_9.csv",-0.978974988848213,21.5608896663075,-1.07329348332179,18.9665570331778,0.526261304924473,0.58562061641701
"Blood_CD21_10.csv",-1.04671315479706,12.9394619269399,-0.778146939313566,11.2031389862348,0.722803840538009,0.763250556468041
"Blood_CD21_11.csv",-0.649174484806563,3.51417396330728,-0.111524779582943,3.00881335956839,0.934156596571713,0.945657628880612
"Blood_CD21_12.csv",-0.940761962032338,3.12578416134005,-0.389479347201758,3.43521489849287,0.942995599113312,0.935953552544918
"Blood_CD21_13.csv",-1.13804822353712,17.3388409957891,-0.705504660012133,17.576377209681,0.622244413069792,0.615754572312206
"Blood_CD21_14.csv",-1.03373048941901,17.5858308595888,-1.15167608758391,17.9370772109064,0.617212153283697,0.608570144419265
"Blood_CD21_15.csv",-1.02048742282654,13.285482380311,-0.910013379173827,14.9765660600792,0.714251019322248,0.67624044554163
"Blood_CD21_16.csv",-1.02048742282654,13.285482380311,-0.910013379173827,14.9765660600792,0.714251019322248,0.67624044554163
"Blood_CD21_17.csv",-0.56221937898928,10.1762404729794,-0.99064276804299,9.26449198994357,0.784613468001847,0.805418062223541
"Blood_CD21_18.csv",-0.923355703341941,16.2852539352698,-0.489083539252887,15.0842553697224,0.646969845024838,0.673778921960078
"Blood_CD21_19.csv",-0.87337661585718,26.7777098693775,-1.44111128167899,25.4583606390947,0.406898486340559,0.43708569553945
"Blood_CD21_20.csv",-0.736564337536118,21.7989393308348,-0.730626584546435,20.3407032703136,0.521389283896122,0.55547314962878
"Blood_CD21_21.csv",-0.479411821367158,25.9631625596189,-0.0506710958519821,25.9453368449978,0.40712600069985,0.407906664106069
"Blood_CD21_22.csv",-1.19650795310197,21.5232428216798,-1.1042009314178,21.1075262387802,0.52770428428934,0.536634431550666
"Blood_CD21_23.csv",-1.19267417900733,22.7678586486192,-0.870994701957137,22.7254670032705,0.478038827008827,0.501470295335982
"Blood_CD21_24.csv",-0.744505706494736,11.5592761308155,-0.721640237970262,11.2113407617049,0.755102003954278,0.762304613772629
"Blood_CD21_25.csv",-0.803531040969852,13.7982998459361,-0.578066115310103,13.3572067111513,0.705515213282128,0.713964672527598
"Blood_CD21_26.csv",-0.818899915892395,17.0483754640675,-0.180889555003854,16.9318072071157,0.630203910452677,0.606773108382054
"Blood_CD21_27.csv",-0.815846669232417,5.48970113202357,-0.519543243622405,5.24086291298242,0.890273170287588,0.896558627651409
